NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2019|1157|ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS|ESFA|793|SERVICO SOCIAL EDUCACIONAL BENEFICENTE SESEBE|5|3|3|32|3204609|0|35|0|0|0|0|8|3|3|8|10|2|0|1|0|0|0||1|0|1|1|1|1|2|1|2|10424156.91|0.00|259666.52|3209020.75|2791478.82|2356562.95|3118145.21|31055.12|8256.94|0.00
2019|1159|CENTRO DE ENSINO SUPERIOR DE VITÓRIA|CESV|794|UNIAO CAPIXABA DE ENSINO SUPERIOR LTDA - UCES|4|3|3|32|3205309|1|13|0|0|0|1|2|3|3|0|3|1|0|0|0|0|1||1|1|1|1|1|1|1712|6344|1|3737192.91|0.00|31965.27|1155843.90|414159.04|784799.99|1095824.64|0.00|0.00|801032.41
2019|1160|FACULDADE CAMBURY|CAMBURY|795|CENTRO TECNOLOGICO CAMBURY LTDA|4|3|5|52|5208707|1|67|0|0|0|2|14|18|13|7|7|5|0|1|0|0|0||1|1|1|1|1|1|300|6000|1|16701030.82|0.00|0.00|2904889.49|1530513.80|1072528.41|1414061.93|0.00|0.00|10637220.67
2019|14609|FACULDADE DE TECNOLOGIA SENAI CONDE JOSÉ VICENTE DE AZEVEDO||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|16|0|0|0|0|7|1|5|1|2|0|0|0|0|0|0||0|0|1|1|1|0|12|0|2|1064765.72|0.00|0.00|425256.24|266146.76|159449.83|199877.74|0.00|0.00|0.00
2019|4817|FACULDADE DE TECNOLOGIA SENAI ANCHIETA||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|18|0|0|0|1|2|4|2|3|3|2|0|1|0|0|0||0|0|1|1|0|0|0|0|2|728597.12|481281.33|0.00|465000.00|81899.42|453251.58|209727.45|0.00|0.00|0.00
2019|4814|FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3554102|0|4|0|0|0|0|0|1|2|0|0|0|0|0|0|1|0||0|0|0|0|1|0|0|0|2|1258494.89|0.00|9086.41|562097.34|65720.00|466540.79|0.00|58546.56|0.00|69624.66
2019|4815|FACULDADE DE TECNOLOGIA SENAI NADIR DIAS DE FIGUEIREDO||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3534401|0|9|0|0|0|0|0|0|4|2|0|2|0|0|0|1|0||1|0|0|1|0|0|38|0|2|580224|0.00|0.00|143175.34|153182.38|231482.20|28710.06|0.00|0.00|0.00
2019|1150|Faculdade de Tecnologia Senai Theobaldo de Nigris|SP SENAI|796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|14|0|0|0|0|1|0|3|1|0|4|2|2|1|0|0||1|0|0|1|1|1|36|1|2|506902.06|0.00|2230.65|637278.35|537234.36|447677.39|213030.05|0.00|0.00|0.00
2019|4819|FACULDADE DE TECNOLOGIA SENAI MARIANO FERRAZ||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|5|0|0|0|0|0|1|1|0|1|1|0|1|0|0|0||0|0|0|1|0|0|9296|77|2|1127937.25|926363.75|0.00|553192.90|400635.84|911379.69|189092.57|0.00|0.00|0.00
2019|1286|Faculdade de Tecnologia Senai Mario Amato|SENAI|796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3548708|0|6|0|0|0|0|0|0|3|0|1|1|1|0|0|0|1||1|0|0|1|1|0|8|0|2|953474.55|0.00|4934.34|1306650.88|82200.00|207977.38|56918.86|0.00|0.00|0.00
2019|17516|Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|6|0|0|0|0|1|1|3|1|0|0|0|0|0|0|0||0|0|1|1|0|1|1|0|2|349518|684933.00|0.00|469822.00|142687.00|402421.00|19214.00|0.00|0.00|0.00
2019|15502|Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1||0|0|0|0|1|0|24|0|2|663616.71|0.00|9669.76|379508.95|29400.00|181002.81|58470.32|0.00|0.00|0.00
2019|1195|FACULDADE SENAI DE TECNOLOGIA MECATRÔNICA|SENAI|796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3548807|0|5|0|0|0|1|0|0|2|0|0|1|0|1|0|0|0||0|0|1|1|1|0|45|0|2|1821034|0.00|618797.21|1540821.00|508076.47|39788.10|351145.64|0.00|0.00|0.00
2019|1526|FACULDADE DE TECNOLOGIA SENAI ANTOINE SKAF|SENAI|796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|4|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0||1|0|0|1|0|1|10|42|2|508340.27|0.00|0.00|213796.02|37379.57|216011.00|22410.99|0.00|0.00|0.00
2019|4820|FACULDADE DE TECNOLOGIA SENAI ANTÔNIO ADOLPHO LOBBE||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3548906|0|7|0|0|0|0|1|0|1|1|1|2|1|0|0|0|0||1|1|1|1|1|1|26|0|2|905195.16|387374.50|124596.43|590119.89|199948.56|469128.93|157968.71|0.00|0.00|0.00
2019|17691|FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3552205|0|5|0|0|0|0|0|0|2|1|1|0|0|1|0|0|0||0|0|0|1|1|1|0|0|2|964780.6|0.00|0.00|239574.98|169529.85|526701.47|334702.92|0.00|0.00|0.00
2019|17690|FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3509502|0|8|0|0|0|0|0|0|0|1|2|4|0|1|0|0|0||0|0|1|1|1|1|0|0|1|1205965.3|461607.01|0.00|469766.47|538734.97|344824.04|314246.83|0.00|0.00|0.00
2019|15501|Faculdade de Tecnologia SENAI Roberto Simonsen||796|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|3|35|3550308|1|6|0|0|0|0|0|1|0|1|3|1|0|0|0|0|0||0|0|1|1|1|1|1500|0|2|835078.44|1428118.85|0.00|780499.44|266027.64|900013.29|316656.92|0.00|0.00|0.00
2019|1175|FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS|ESTÁCIO FARGS|799|SOCIEDADE EDUCACIONAL DO RIO GRANDE DO SUL|5|3|4|43|4314902|1|34|0|0|0|0|13|4|4|6|3|0|0|2|1|1|0||1|1|0|1|0|1|30000|18520|1|30803851.84|0.00|331491.10|2654245.49|1761394.98|1093605.53|3343393.26|0.00|0.00|3799948.01
2019|1185|CENTRO UNIVERSITÁRIO JORGE AMADO|UNIJORGE|805|ASBEC - SOCIEDADE BAIANA DE EDUCACAO E CULTURA S/A|4|2|2|29|2927408|1|582|1|2|8|15|136|86|136|50|115|18|10|4|1|0|0||1|0|1|1|1|1|19700|15853|1|209749785.66|0.00|3400678.79|20525356.02|12404025.95|20109000.64|54114428.11|332215.38|328658.19|56961700.26
2019|370|FACULDADE PAULISTA DE ARTES|FPA|806|IBDE INSTITUTO BRASILEIRO DE DESENV.EMPRESARIAL|5|3|3|35|3550308|1|14|0|0|1|0|2|1|4|5|1|0|0|0|0|0|1||1|0|0|1|1|1|955|671|1|5453124.18|0.00|23514.19|980883.72|440121.50|148430.12|871254.72|983719.84|41218.88|455383.63
2019|1191|INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA|IESF|808|ASSOCIACAO INTEGRADA DE ENSINO SUPERIOR DO NORDESTE|5|3|2|23|2304400|1|15|0|0|2|2|3|1|1|1|2|0|0|1|2|0|0||1|1|1|1|1|1|41|2771|1|1420219.46|0.00|10343.28|1034093.07|182204.61|44985.60|39950.68|61928.97|45698.83|14865.20
2019|1192|FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO|FACIS|809|CENTRO DE ENSINO SUPERIOR DE HOMEOPATIA IBEHE EIRELI|4|3|3|35|3550308|1|9|0|0|0|0|0|3|5|1|0|0|0|0|0|0|1||0|1|1|1|1|1|120|0|2|436002.5|0.00|0.00|188874.63|40235.95|70373.34|55092.66|0.00|0.00|0.00
2019|1198|FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ|FACET|810|SOCIEDADE EDUCACIONAL DE CIENCIAS E TECNOLOGIA SC - ME|4|3|4|41|4106902|1|13|0|0|0|0|2|1|6|2|2|0|0|0|0|0|0||0|0|1|1|0|0|0|0|1|839314|0.00|55000.00|282360.00|113652.00|302117.00|244871.00|20000.00|0.00|0.00
2019|1202|FACULDADE SANTA RITA|FASAR|813|ENTIDADE MANTENEDORA DE ENSINO SANTA RITA LTDA|4|3|3|31|3118304|0|66|2|2|2|4|9|12|10|4|3|4|6|4|0|4|0||0|0|1|1|1|1|0|10000|1|19272691.13|0.00|0.00|8985418.78|2220722.20|3698026.52|865140.68|1767127.55|300556.66|126466.71
2019|1205|FACULDADE EDUCACIONAL DA LAPA|FAEL|815|SOCIEDADE TECNICA EDUCACIONAL DA LAPA S/A|4|3|4|41|4113205|0|750|0|0|2|1|81|36|174|85|151|57|74|46|28|15|0||1|0|1|1|0|1|176|3621|2|176636105|0.00|11294.00|9355127.00|13226917.00|18874973.00|94236382.00|507188.00|5050521.00|38501372.00
2019|1208|FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL||816|ANEC - SOCIEDADE NATALENSE DE EDUCACAO E CULTURA LTDA|5|3|2|24|2408102|1|60|0|0|0|0|20|10|14|5|4|2|2|2|1|0|0||1|1|0|1|0|1|30000|18520|1|11583741.69|0.00|378263.75|1188677.90|632085.88|430089.49|3500080.88|0.00|0.00|2483727.54
2019|4157|FACULDADE METROPOLITANA DE RIO DO SUL|FAMESUL|821|SOCIEDADE EDUCACIONAL LEONARDO DA VINCI S/S LTDA|4|3|4|42|4214805|0|21|0|0|3|2|6|2|3|0|4|0|0|0|1|0|1||1|0|1|1|0|1|5116|9000|2|6432339.22|0.00|118126.14|1233103.60|193393.47|731819.41|985125.39|0.00|0.00|322397.70
2019|2175|CENTRO UNIVERSITÁRIO DANTE||821|SOCIEDADE EDUCACIONAL LEONARDO DA VINCI S/S LTDA|4|2|4|42|4202404|0|82|5|2|10|10|19|14|8|5|8|0|1|0|0|0|1||1|1|1|1|0|1|25198|16640|2|36440382.1|0.00|859174.33|7383424.58|2175681.67|3905126.83|6944836.95|0.00|0.00|158195.71
2019|1472|CENTRO UNIVERSITÁRIO LEONARDO DA VINCI|UNIASSELVI|821|SOCIEDADE EDUCACIONAL LEONARDO DA VINCI S/S LTDA|4|2|4|42|4207502|0|984|0|0|37|14|235|138|205|91|179|61|11|11|0|2|0||1|1|1|1|0|1|25198|16640|2|564805304.84|0.00|91186.32|12826389.95|71039181.59|29353652.79|77988053.59|0.00|3000000.00|1563118.04
2019|2755|FACULDADE DO VALE DO ITAJAÍ MIRIM|FAVIM|821|SOCIEDADE EDUCACIONAL LEONARDO DA VINCI S/S LTDA|4|3|4|42|4202909|0|22|4|0|0|0|9|3|3|2|1|0|0|0|0|0|1||1|0|1|1|0|1|29801|14226|2|7443419.47|0.00|131519.96|1695385.26|631995.54|948881.62|2126524.64|0.00|0.00|93751.24
2019|16914|Faculdade Leonardo da Vinci - Santa Catarina||821|SOCIEDADE EDUCACIONAL LEONARDO DA VINCI S/S LTDA|4|3|4|42|4218202|0|20|1|1|5|1|3|5|2|1|1|0|0|0|0|0|1||1|0|1|1|0|1|25198|16640|2|8096725.32|0.00|756.00|1306460.21|501645.93|673649.99|1439411.35|0.00|0.00|38693.18
2019|1958|FACULDADE DE TECNOLOGIA SENAI BLUMENAU|CET BLUMENAU|822|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|4|42|4202404|0|40|0|0|0|0|4|4|17|6|8|0|1|0|0|0|0||1|0|1|1|1|1|0|7034|2|2971453|0.00|8233.00|1676303.00|537235.65|146183.60|430572.00|1892178.00|0.00|0.00
2019|1957|FACULDADE DE TECNOLOGIA SENAI JOINVILLE|SENAI DE JOINVILLE|822|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|4|42|4209102|0|21|0|0|0|1|0|1|6|2|4|3|1|3|0|0|0||1|1|1|1|1|1|0|0|2|3570178|0.00|15368.53|924331.27|187980.73|793455.00|699181.00|0.00|0.00|0.00
2019|1763|FACULDADE DE TECNOLOGIA SENAI CHAPECÓ|SENAI|822|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|4|42|4204202|0|7|0|0|0|0|1|0|1|1|3|1|0|0|0|0|0||1|0|1|1|1|1|58|8701|2|825879|0.00|0.00|325510.00|68349.37|281959.00|28895.00|0.00|0.00|110458.00
2019|3155|FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL|FATEC|822|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|4|42|4208906|0|15|0|0|0|0|2|1|3|1|6|1|0|1|0|0|0||1|0|1|1|1|0|0|8701|2|2951240|0.00|0.00|1067167.00|302353.47|0.00|0.00|0.00|0.00|0.00
2019|3159|FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS|SENAI -SC - CTAI|822|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|4|42|4205407|1|41|0|0|0|0|6|3|5|3|6|8|9|1|0|0|0||1|1|1|1|1|1|9|8701|1|880303|0.00|0.00|636009.00|197543.89|436795.00|83715.00|399818.00|0.00|0.00
2019|1219|INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR|IIES|823|CIESPT ENSINO SUPERIOR DE ITAPETININGA LTDA.|4|3|3|35|3522307|0|28|0|0|0|2|8|4|7|4|2|1|0|0|0|0|0||0|0|1|1|0|1|300|20000|1|9905739.64|0.00|443076.01|2088172.30|144215.62|1423404.25|3795351.42|0.00|0.00|0.00
2019|1227|CENTRO UNIVERSITÁRIO SÃO FRANCISCO DE BARREIRAS||824|INSTITUTO AVANCADO DE ENSINO SUPERIOR DE BARREIRAS - IAESB|5|2|2|29|2903201|0|163|5|18|7|25|33|33|17|11|10|4|0|0|0|0|0||1|1|0|1|0|1|31|16681|2|37485886.1|0.00|540891.77|7365566.45|4284663.86|7744425.55|0.00|918931.24|42960.30|15099339.76
2019|1237|FACULDADE NOSSA SENHORA APARECIDA|FANAP|827|ASSOCIACAO EDUCACIONAL NOSSA SENHORA APARECIDA - AENSA|5|3|5|52|5201405|0|34|0|0|1|1|1|4|11|4|2|2|3|4|0|1|1||0|1|1|1|0|1|207|7000|2|9802472.18|0.00|0.00|2995940.33|1268560.43|1584871.05|2228296.43|909485.95|0.00|323411.35
2019|1239|FACULDADE PADRÃO|PADRAO|828|CENTRO DE EDUCACAO E CULTURA DE GOINIA EIRELI|4|3|5|52|5208707|1|20|0|0|0|0|0|0|5|2|3|4|1|3|1|1|1||1|1|1|1|1|1|18|7800|2|5083772|0.00|0.00|829305.18|256000.00|102040.00|92000.00|480000.00|82000.00|979000.00
2019|2073|INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO|ISE-PADRAO|828|CENTRO DE EDUCACAO E CULTURA DE GOINIA EIRELI|4|3|5|52|5208707|1|6|0|0|1|0|0|0|1|1|1|0|0|1|0|1|1||1|1|1|1|1|1|12|7600|2|76032|0.00|20000.00|39000.00|81900.00|32760.00|0.00|0.00|0.00|0.00
2019|2442|FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO|PIO XII - BIO|829|ASS. DE ENSINO INTEGRADO E ORGANIZADO UNIVERSITARIO|5|3|3|32|3201308|0|25|0|1|2|3|6|6|0|4|2|1|0|0|0|0|1||1|1|1|1|1|1|110|0|1|3090525.28|0.00|154733.62|803567.08|424650.31|732994.21|721931.25|446243.22|130611.09|1976684.61
2019|2351|FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS|PIO XII - DIR|829|ASS. DE ENSINO INTEGRADO E ORGANIZADO UNIVERSITARIO|5|3|3|32|3201308|0|25|0|1|2|3|6|6|0|4|2|1|0|0|0|0|1||1|1|1|1|1|1|110|0|1|3090525.28|0.00|154733.62|803567.08|424650.31|732994.21|721931.25|446243.22|130611.09|1976684.61
2019|1240|FACULDADE DE ESTUDOS SOCIAIS DO ESPÍRITO SANTO|PIO XII|829|ASS. DE ENSINO INTEGRADO E ORGANIZADO UNIVERSITARIO|5|3|3|32|3201308|0|25|0|1|2|3|6|6|0|4|2|1|0|0|0|0|1||1|1|1|1|1|1|110|0|1|3090525.28|0.00|154733.62|803567.08|424650.31|732994.21|721931.25|446243.22|130611.09|1976684.61
2019|23318|FACULDADE BRASILEIRA DE CACHOEIRO||832|EMPRESA BRASILEIRA DE ENSINO PESQUISA E EXTENSAO S/A - MULTIVIX|4|3|3|32|3201209|0|9|0|0|0|0|2|1|2|0|0|2|0|0|2|0|0||1|1|1|1|1|0|6321|15617|2|8012047.72|0.00|23593.51|970836.13|357322.27|1519828.68|0.00|93991.13|0.00|2302599.14
2019|1244|FACULDADE BRASILEIRA|MULTIVIX VITÓRIA|832|EMPRESA BRASILEIRA DE ENSINO PESQUISA E EXTENSAO S/A - MULTIVIX|4|3|3|32|3205309|1|334|4|7|19|7|106|46|56|26|26|10|9|10|6|2|0||1|1|0|1|0|0|6321|9704|2|109935333.47|0.00|6887215.11|14104259.13|5191160.12|22079995.50|0.00|1365498.39|0.00|33452045.82
2019|1245|Faculdade de Castelo - Multivix Castelo|Multivix Castelo|833|MULTIVIX CACHOEIRO  ENSINO, PESQUISA E EXTENSAO LTDA|4|3|3|32|3201407|0|26|0|0|1|0|6|1|8|2|3|1|0|2|2|0|0||1|1|1|1|1|1|6321|15617|2|9835497.03|0.00|332608.39|1059227.88|358184.48|1628960.01|0.00|66899.23|0.00|4134779.23
2019|1970|FACULDADE DO ESPÍRITO SANTO|UNES|833|MULTIVIX CACHOEIRO  ENSINO, PESQUISA E EXTENSAO LTDA|4|3|3|32|3201209|0|74|0|0|11|0|15|6|17|6|10|3|4|1|1|0|0||1|1|1|1|1|1|6321|15617|2|18265923.06|0.00|617701.30|1967137.49|665199.76|3025211.46|0.00|124241.44|0.00|7678875.70
2019|1248|FACULDADE DE PEDAGOGIA|ANAEC|834|ASSOCIACAO NOVANDRADINENSE DE EDUCACAO E CULTURA|5|3|5|50|5006200|0|4|0|0|0|0|2|0|1|1|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|1|498445.8|0.00|0.00|167497.35|43393.09|65376.25|17478.25|4167.50|2340.00|3450.00
2019|1249|FACULDADE DE EDUCAÇÃO DE COSTA RICA|FECRA|835|EVAIR GOMES NOGUEIRA - ME|5|3|5|50|5003256|0|6|1|0|1|0|1|0|0|0|2|0|1|0|0|0|0||0|0|0|0|0|0|0|0|2|695253.56|0.00|0.00|269491.20|86063.56|93623.94|4335.81|8009.00|7200.00|64878.81
2019|1253|FACULDADE METODISTA GRANBERY|FMG|838|INSTITUTO METODISTA GRANBERY|5|3|3|31|3136702|0|23|0|1|0|0|4|2|8|3|4|1|0|0|0|0|0||1|0|0|1|0|1|34|8552|1|21946119.85|0.00|7996240.94|8189178.89|4141867.28|3506086.05|604678.37|13583065.33|0.00|8350892.83
2019|1256|FACULDADE DOM BOSCO|DOM BOSCO|840|CENTRO DE ENSINO SUPERIOR DE CASCAVEL LTDA|5|3|4|41|4104808|0|13|1|0|3|0|6|2|0|0|0|0|1|0|0|0|0||1|1|1|1|1|1|3|2373|2|887441.95|0.00|9843.67|433684.16|257275.92|250531.43|202944.54|0.00|10320.40|0.00
2019|5403|CENTRO UNIVERSITÁRIO OPET|Uniopet|844|OPET ORGANIZACAO PARANAENSE DE ENSINO TECNICO LTDA|4|2|4|41|4106902|1|102|0|3|0|3|20|17|25|9|14|7|3|1|0|0|0||1|1|1|1|1|1|500|11084|2|30438051.65|0.00|416094.00|8657748.29|5034742.73|5311477.56|9075708.90|330741.79|143898.26|8064769.75
2019|1263|FACULDADE BEZERRA DE ARAÚJO|FABA|845|CENTRO DE FORMACAO PROFISSIONAL BEZERRA DE ARAUJO LTDA.|4|3|3|33|3304557|1|29|4|0|3|1|7|5|5|1|3|0|0|0|0|0|0||1|1|0|1|0|0|0|0|2|9801467.56|0.00|0.00|5302802.42|926263.25|2028883.49|3708.53|575108.10|108527.34|255603.60
2019|1264|CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE|UNI-RN|846|LIGA DE ENSINO DO RIO GRANDE DO NORTE|5|2|2|24|2408102|1|81|0|0|10|5|20|10|20|8|5|3|0|0|0|0|0||1|0|1|1|0|1|6936|13000|2|28678973.48|0.00|3168421.68|7738461.93|3422529.04|7162959.83|6745490.64|719777.35|6680.00|892600.42
2019|1267|INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS|IESGF|847|AESGF ENSINO SUPERIOR DA GRANDE FLORIANOPOLIS LTDA|4|3|4|42|4216602|0|59|0|0|0|0|19|11|18|5|4|1|1|0|0|0|0||0|0|1|1|0|1|350|20000|1|12715410.5|0.00|800812.32|3561922.53|597814.29|1850939.88|7737097.72|0.00|0.00|0.00
2019|2174|FACULDADE DE SANTA CATARINA|FASC|847|AESGF ENSINO SUPERIOR DA GRANDE FLORIANOPOLIS LTDA|4|3|4|42|4216602|0|59|0|0|0|0|19|11|18|5|4|1|1|0|0|0|0||0|0|1|1|0|1|350|20000|1|12715410.5|0.00|800812.32|3561922.53|597814.29|1850939.88|7737097.72|0.00|0.00|0.00
2019|1270|CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO|ESTÁCIO RIBEIRÃO PRE|848|SOCIEDADE DE ENSINO SUPERIOR ESTACIO RIBEIRAO PRETO LTDA|4|2|3|35|3543402|0|111|0|0|0|0|18|13|32|21|21|3|1|2|0|0|0||1|1|0|1|0|1|30000|18520|1|395706282|0.00|5783118.00|46549601.00|8926260.00|9993658.00|18774467.00|0.00|0.00|60092729.00
2019|17803|Faculdade Estácio de Rio Preto|Estácio Rio Preto|848|SOCIEDADE DE ENSINO SUPERIOR ESTACIO RIBEIRAO PRETO LTDA|4|3|3|35|3549805|0|55|0|0|1|1|12|4|16|11|4|2|0|2|2|0|0||1|1|0|1|0|1|30000|18520|1|395706282|0.00|5783118.00|46549601.00|8926260.00|9993658.00|18774467.00|0.00|0.00|60092729.00
2019|1273|Centro Universitário Campo Limpo Paulista|UNIFACCAMP|849|INSTITUTO DE ENSINO CAMPO LIMPO PAULISTA LTDA|4|2|3|35|3509601|0|169|4|6|8|9|38|27|33|12|21|9|0|0|0|2|1||1|0|0|1|0|1|2|2000|2|23757379.51|0.00|0.00|3123543.76|1877654.65|3456654.32|5431765.98|0.00|2987543.77|477765.99
2019|1276|INSTITUTO TAUBATÉ DE ENSINO SUPERIOR|I.T.E.S.|851|AESJC ENSINO SUPERIOR DE SAO JOSE DOS CAMPOS LTDA.|4|3|3|35|3554102|0|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0||0|0|1|1|0|1|350|20000|1|5993061.48|0.00|350692.36|2084722.78|211306.48|1343624.30|3704195.19|0.00|0.00|0.00
2019|1279|FACULDADE DE ITÁPOLIS - FACITA|FACITA|853|ASSOCIACAO EDUCACIONAL E CULTURAL DE ITAPOLIS LTDA - EPP|4|3|3|35|3522703|0|11|0|0|0|1|0|1|0|1|3|1|2|2|0|0|0||1|0|1|1|1|1|62|0|1|1473330|0.00|218.28|402599.24|122438.88|145477.52|146325.24|193589.48|56840.57|441872.15
2019|1281|FACULDADE DE CIÊNCIAS SOCIAIS E AGRÁRIAS DE ITAPEVA|FAIT|855|SOCIEDADE CULTURAL E EDUCACIONAL DE ITAPEVA S/S LTDA|4|3|3|35|3522406|0|50|0|0|0|0|11|6|7|4|5|4|3|4|4|2|0||1|1|1|1|1|1|53|192|1|35518855.63|27000.00|1893398.16|4268756.16|3131940.24|2579455.09|3902225.00|587712.43|245068.77|415071.51
2019|1294|Centro Universitário das Américas|CAM|862|SOCIEDADE EDUCACIONAL DAS AMERICAS LTDA|4|2|3|35|3550308|1|272|0|0|0|1|17|19|86|62|44|29|6|4|0|4|0||1|1|0|1|1|0|4859|24298|2|116207170.33|0.00|11310726.54|37334333.87|8873522.31|3566627.33|24175836.22|0.00|0.00|36117478.08
2019|4064|FACULDADE DE TECNOLOGIA FAMA|FAMA|864|SOCIEDADE RECIFENSE DE ESTUDOS DE CIENCIAS HUMANAS|5|3|2|26|2611606|1|7|0|2|0|0|0|0|4|0|1|0|0|0|0|0|1||0|0|1|1|0|1|66|2000|1|346473|0.00|0.00|150923.30|40190.52|77810.70|6790.42|49476.30|5716.50|15565.26
2019|1296|ESCOLA SUPERIOR DE MARKETING|ESM|864|SOCIEDADE RECIFENSE DE ESTUDOS DE CIENCIAS HUMANAS|5|3|2|26|2611606|1|7|0|2|0|0|0|0|4|0|1|0|0|0|0|0|1||0|0|1|1|0|1|66|2000|1|346473|0.00|0.00|150923.30|40190.52|77810.70|6790.42|49476.30|5716.50|15565.26
2019|1300|INSTITUTO TAQUARITINGUENSE DE ENSINO SUPERIOR DR. ARISTIDES DE CARVALHO SCHLOBACH|ITES|867|FUNDACAO EDUCACIONAL DE TAQUARITINGA - FETAQ|5|3|3|35|3553708|0|4|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0||0|0|1|1|0|0|0|8522|1|3239329.78|188342.95|396847.22|1193707.27|728312.06|603130.11|0.00|155352.57|0.00|1302842.62
